Dataset,Time,Raw Score,Percent Score,Temperature,Light,Battery Voltage
Ex_02,2024-11-10 11:00:00,-1.0,0.0,22.41916666666667,21.155,3.85
Ex_02,2024-11-10 11:15:00,-1.0,0.0,22.424615384615386,21.18,3.8500000000000005
Ex_02,2024-11-10 11:30:00,-1.0,0.0,22.409166666666664,21.163333333333338,3.85
Ex_02,2024-11-10 11:45:00,-1.0,0.0,22.421428571428574,21.144285714285708,3.8500000000000005
Ex_02,2024-11-10 12:00:00,-1.0,0.0,22.44,21.158461538461538,3.8500000000000005
Ex_02,2024-11-10 12:15:00,-0.9746153846153847,1.2692307692307665,22.450000000000003,21.202307692307695,3.8500000000000005
Ex_02,2024-11-10 12:30:00,-1.0,0.0,22.474285714285713,21.203571428571426,3.8499999999999996
Ex_02,2024-11-10 12:45:00,-0.8975,5.125,22.464166666666667,21.216666666666665,3.85
Ex_02,2024-11-10 13:00:00,-1.0,0.0,22.46615384615385,21.25230769230769,3.8500000000000005
Ex_02,2024-11-10 13:15:00,-1.0,0.0,22.47,21.259999999999998,3.85
Ex_02,2024-11-10 13:30:00,-1.0,0.0,22.488000000000003,21.233333333333338,3.8500000000000005
Ex_02,2024-11-10 13:45:00,-0.9776923076923077,1.1153846153846132,22.48923076923077,21.316923076923086,3.8500000000000005
Ex_02,2024-11-10 14:00:00,-0.7399999999999999,13.000000000000007,22.502857142857142,6.062857142857142,3.8500000000000005
Ex_02,2024-11-10 14:15:00,-0.6414285714285715,17.92857142857143,22.453571428571426,0.0,3.8500000000000005
Ex_02,2024-11-10 14:30:00,-0.7707692307692308,11.46153846153846,22.317692307692308,0.006153846153846154,3.8500000000000005
Ex_02,2024-11-10 14:45:00,-0.8253846153846154,8.730769230769234,22.18307692307692,0.0015384615384615385,3.8500000000000005
Ex_02,2024-11-10 15:00:00,-0.3071428571428571,34.642857142857146,22.090714285714288,0.0071428571428571435,3.8500000000000005
Ex_02,2024-11-10 15:15:00,-0.696923076923077,15.153846153846153,22.033076923076923,0.0,3.8500000000000005
Ex_02,2024-11-10 15:30:00,-0.5078571428571428,24.60714285714286,21.996428571428574,0.0,3.8500000000000005
Ex_02,2024-11-10 15:45:00,-0.6641666666666667,16.791666666666664,21.950833333333332,0.0,3.85
Ex_02,2024-11-10 16:00:00,-0.765,11.75,21.89428571428571,0.0,3.8500000000000005
Ex_02,2024-11-10 16:15:00,-0.6566666666666666,17.16666666666667,21.872500000000002,0.0,3.85
Ex_02,2024-11-10 16:30:00,-0.4115384615384616,29.42307692307692,21.82923076923077,0.0,3.85
Ex_02,2024-11-10 16:45:00,-0.7835714285714286,10.82142857142857,21.76928571428572,0.0,3.8500000000000005
Ex_02,2024-11-10 17:00:00,-0.6875,15.625,21.721666666666668,0.008333333333333333,3.85
Ex_02,2024-11-10 17:15:00,-0.6557142857142857,17.214285714285715,21.698571428571427,0.008571428571428572,3.8500000000000005
Ex_02,2024-11-10 17:30:00,-0.29384615384615387,35.30769230769231,21.727692307692305,0.0,3.8500000000000005
Ex_02,2024-11-10 17:45:00,-0.6107142857142858,19.46428571428571,21.73,0.005714285714285714,3.8500000000000005
Ex_02,2024-11-10 18:00:00,-0.46642857142857147,26.678571428571427,21.71642857142857,0.01,3.8500000000000005
Ex_02,2024-11-10 18:15:00,-0.40071428571428575,29.96428571428571,21.670714285714286,0.0071428571428571435,3.8500000000000005
Ex_02,2024-11-10 18:30:00,-0.3175,34.125,21.654166666666665,0.0,3.85
Ex_02,2024-11-10 18:45:00,-0.335,33.25,21.624285714285715,0.005714285714285714,3.8500000000000005
Ex_02,2024-11-10 19:00:00,-0.23461538461538456,38.269230769230774,21.605384615384615,0.012307692307692308,3.8500000000000005
Ex_02,2024-11-10 19:15:00,-0.3707142857142857,31.464285714285715,21.57428571428571,0.014285714285714285,3.8500000000000005
Ex_02,2024-11-10 19:30:00,-0.5042857142857142,24.78571428571429,21.556428571428576,0.0,3.8500000000000005
Ex_02,2024-11-10 19:45:00,-1.0,0.0,21.459285714285716,0.0,3.8500000000000005
Ex_02,2024-11-10 20:00:00,-1.0,0.0,21.393846153846155,0.0,3.8500000000000005
Ex_02,2024-11-10 20:15:00,-1.0,0.0,21.362857142857138,0.0,3.8500000000000005
Ex_02,2024-11-10 20:30:00,-1.0,0.0,21.339999999999996,0.0,3.85
Ex_02,2024-11-10 20:45:00,-1.0,0.0,21.336428571428566,0.0,3.85
Ex_02,2024-11-10 21:00:00,-1.0,0.0,21.310714285714287,0.0,3.8500000000000005
Ex_02,2024-11-10 21:15:00,-1.0,0.0,21.29692307692308,0.0,3.8453846153846163
Ex_02,2024-11-10 21:30:00,-1.0,0.0,21.287142857142857,0.0,3.8500000000000005
Ex_02,2024-11-10 21:45:00,-1.0,0.0,21.279999999999998,0.0,3.8500000000000005
Ex_02,2024-11-10 22:00:00,-1.0,0.0,21.29071428571428,0.0,3.8500000000000005
Ex_02,2024-11-10 22:15:00,-1.0,0.0,21.305384615384618,0.0,3.8461538461538467
Ex_02,2024-11-10 22:30:00,-1.0,0.0,21.316666666666663,0.0,3.846666666666667
Ex_02,2024-11-10 22:45:00,-0.7423076923076923,12.884615384615387,21.396153846153844,0.0,3.8500000000000005
Ex_02,2024-11-10 23:00:00,-0.49,25.5,21.486923076923077,0.0,3.8500000000000005
Ex_02,2024-11-10 23:15:00,-0.5564285714285715,22.178571428571423,21.536428571428566,0.0071428571428571435,3.8500000000000005
Ex_02,2024-11-10 23:30:00,-0.6900000000000001,15.5,21.583076923076916,0.0,3.8500000000000005
Ex_02,2024-11-10 23:45:00,-1.0,0.0,21.549230769230768,0.0,3.8461538461538467
Ex_02,2024-11-11 00:00:00,-0.8253333333333334,8.733333333333334,21.56466666666666,0.0,3.8466666666666667
Ex_02,2024-11-11 00:15:00,-0.4175,29.125,21.613333333333333,0.0,3.8441666666666676
Ex_02,2024-11-11 00:30:00,-0.7546153846153845,12.269230769230774,21.637692307692305,0.0,3.840000000000001
Ex_02,2024-11-11 00:45:00,-0.65,17.5,21.680000000000003,0.0,3.84
Ex_02,2024-11-11 01:00:00,-0.5657142857142857,21.714285714285715,21.675,0.0,3.840000000000001
Ex_02,2024-11-11 01:15:00,-0.40769230769230774,29.615384615384613,21.660000000000004,0.0,3.840000000000001
Ex_02,2024-11-11 01:30:00,-0.41000000000000003,29.5,21.611428571428565,0.0,3.8435714285714297
Ex_02,2024-11-11 01:45:00,-0.0476923076923077,47.61538461538461,21.592307692307696,0.004615384615384615,3.840000000000001
Ex_02,2024-11-11 02:00:00,-0.5476923076923077,22.615384615384613,21.516153846153845,5.776923076923077,3.840000000000001
Ex_02,2024-11-11 02:15:00,-1.0,0.0,21.532142857142855,17.392857142857142,3.840000000000001
Ex_02,2024-11-11 02:30:00,-1.0,0.0,21.633076923076924,18.299999999999997,3.840000000000001
Ex_02,2024-11-11 02:45:00,-1.0,0.0,21.759999999999998,18.67230769230769,3.840000000000001
Ex_02,2024-11-11 03:00:00,-1.0,0.0,21.89428571428572,18.905000000000005,3.840000000000001
Ex_02,2024-11-11 03:15:00,-1.0,0.0,21.99692307692308,19.027692307692305,3.840000000000001
Ex_02,2024-11-11 03:30:00,-1.0,0.0,22.083846153846153,19.15153846153846,3.840000000000001
Ex_02,2024-11-11 03:45:00,-1.0,0.0,22.148571428571433,19.21428571428571,3.840000000000001
Ex_02,2024-11-11 04:00:00,-0.7975,10.125,22.21083333333333,18.8875,3.840000000000001
Ex_02,2024-11-11 04:15:00,-1.0,0.0,22.202857142857138,18.998571428571434,3.840000000000001
Ex_02,2024-11-11 04:30:00,-1.0,0.0,22.199230769230766,19.06307692307692,3.840000000000001
Ex_02,2024-11-11 04:45:00,-1.0,0.0,22.17769230769231,18.994615384615383,3.84
Ex_02,2024-11-11 05:00:00,-1.0,0.0,22.16357142857143,19.025,3.840000000000001
Ex_02,2024-11-11 05:15:00,-1.0,0.0,22.15538461538462,19.062307692307687,3.843846153846155
Ex_02,2024-11-11 05:30:00,-1.0,0.0,22.173076923076927,19.08,3.840000000000001
Ex_02,2024-11-11 05:45:00,-1.0,0.0,22.20153846153846,19.085384615384612,3.840000000000001
Ex_02,2024-11-11 06:00:00,-1.0,0.0,22.21,19.067857142857147,3.840000000000001
Ex_02,2024-11-11 06:15:00,-1.0,0.0,22.226666666666663,18.93333333333333,3.840000000000001
Ex_02,2024-11-11 06:30:00,-1.0,0.0,22.237857142857145,19.06714285714286,3.840000000000001
Ex_02,2024-11-11 06:45:00,-1.0,0.0,22.23384615384615,19.10923076923077,3.840000000000001
Ex_02,2024-11-11 07:00:00,-1.0,0.0,22.236428571428576,19.043571428571425,3.840000000000001
Ex_02,2024-11-11 07:15:00,-1.0,0.0,22.248333333333335,19.015,3.840000000000001
Ex_02,2024-11-11 07:30:00,-1.0,0.0,22.275714285714287,19.109285714285715,3.840000000000001
Ex_02,2024-11-11 07:45:00,-0.8638461538461539,6.807692307692307,22.308461538461536,18.797692307692305,3.840000000000001
Ex_02,2024-11-11 08:00:00,-0.7461538461538461,12.6923076923077,22.352307692307697,17.858461538461537,3.840000000000001
Ex_02,2024-11-11 08:15:00,-0.7308333333333333,13.458333333333336,22.37,17.878333333333337,3.840000000000001
Ex_02,2024-11-11 08:30:00,-1.0,0.0,22.36428571428571,17.96,3.840000000000001
Ex_02,2024-11-11 08:45:00,-1.0,0.0,22.350769230769234,18.02692307692308,3.84
Ex_02,2024-11-11 09:00:00,-1.0,0.0,22.324285714285708,17.987142857142853,3.840000000000001
Ex_02,2024-11-11 09:15:00,-1.0,0.0,22.34538461538461,17.967692307692303,3.840000000000001
Ex_02,2024-11-11 09:30:00,-1.0,0.0,22.353076923076927,18.052307692307696,3.840000000000001
Ex_02,2024-11-11 09:45:00,-1.0,0.0,22.343333333333334,17.921666666666667,3.840000000000001
Ex_02,2024-11-11 10:00:00,-1.0,0.0,22.357142857142854,17.947142857142858,3.840000000000001
Ex_02,2024-11-11 10:15:00,-1.0,0.0,22.356923076923074,17.995384615384612,3.840000000000001
Ex_02,2024-11-11 10:30:00,-1.0,0.0,22.372857142857146,17.999285714285715,3.840000000000001
Ex_02,2024-11-11 10:45:00,-1.0,0.0,22.38,18.006428571428568,3.840000000000001
Ex_02,2024-11-11 11:00:00,-1.0,0.0,22.36692307692308,18.017692307692304,3.840000000000001
Ex_02,2024-11-11 11:15:00,-1.0,0.0,22.371538461538464,17.994615384615386,3.840000000000001
Ex_02,2024-11-11 11:30:00,-0.9253846153846154,3.7307692307692335,22.401538461538458,18.049999999999994,3.840000000000001
Ex_02,2024-11-11 11:45:00,-0.9364285714285714,3.1785714285714306,22.429285714285715,18.062857142857144,3.840000000000001
Ex_02,2024-11-11 12:00:00,-1.0,0.0,22.43571428571429,18.024285714285707,3.840000000000001
Ex_02,2024-11-11 12:15:00,-1.0,0.0,22.40615384615385,18.060769230769232,3.840000000000001
Ex_02,2024-11-11 12:30:00,-1.0,0.0,22.416153846153843,18.01384615384615,3.840000000000001
Ex_02,2024-11-11 12:45:00,-1.0,0.0,22.40357142857143,18.024285714285714,3.8400000000000003
Ex_02,2024-11-11 13:00:00,-1.0,0.0,22.400000000000002,18.01416666666667,3.8400000000000007
Ex_02,2024-11-11 13:15:00,-1.0,0.0,22.40692307692308,17.998461538461537,3.840000000000001
Ex_02,2024-11-11 13:30:00,-1.0,0.0,22.413846153846155,18.005384615384617,3.840000000000001
Ex_02,2024-11-11 13:45:00,-0.9838461538461538,0.8076923076923066,22.44076923076923,18.04538461538462,3.840000000000001
Ex_02,2024-11-11 14:00:00,-0.8153846153846154,9.230769230769234,22.425384615384612,6.916923076923076,3.840000000000001
Ex_02,2024-11-11 14:15:00,-0.12928571428571428,43.535714285714285,22.458571428571428,0.0,3.840000000000001
Ex_02,2024-11-11 14:30:00,-0.6925,15.375,22.305000000000003,0.0,3.840000000000001
Ex_02,2024-11-11 14:45:00,-0.1664285714285714,41.67857142857143,22.191428571428577,0.0071428571428571435,3.840000000000001
Ex_02,2024-11-11 15:00:00,-0.5878571428571429,20.607142857142858,22.106428571428573,0.0,3.840000000000001
Ex_02,2024-11-11 15:15:00,-0.6708333333333334,16.45833333333333,22.035,0.016666666666666663,3.840000000000001
Ex_02,2024-11-11 15:30:00,-0.5535714285714286,22.32142857142857,21.995000000000005,0.0,3.840000000000001
Ex_02,2024-11-11 15:45:00,-0.1475,42.625,22.015833333333333,0.008333333333333333,3.840000000000001
Ex_02,2024-11-11 16:00:00,-0.6542857142857142,17.285714285714285,21.970000000000002,0.0,3.840000000000001
Ex_02,2024-11-11 16:15:00,-0.7999999999999999,10.0,21.875714285714285,0.0,3.840000000000001
Ex_02,2024-11-11 16:30:00,-1.0,0.0,21.76307692307692,0.0,3.840000000000001
Ex_02,2024-11-11 16:45:00,-1.0,0.0,21.679230769230767,0.0,3.8400000000000007
Ex_02,2024-11-11 17:00:00,-0.88,6.0,21.65142857142857,0.0,3.8400000000000007
Ex_02,2024-11-11 17:15:00,-0.30500000000000005,34.75,21.66416666666667,0.008333333333333333,3.840000000000001
Ex_02,2024-11-11 17:30:00,-0.6678571428571429,16.607142857142854,21.66142857142857,0.005714285714285714,3.837142857142857
Ex_02,2024-11-11 17:45:00,-0.47,26.5,21.64933333333333,0.0013333333333333333,3.8360000000000003
Ex_02,2024-11-11 18:00:00,-0.3414285714285713,32.92857142857143,21.61428571428572,0.0071428571428571435,3.836428571428571
Ex_02,2024-11-11 18:15:00,-0.6638461538461539,16.807692307692307,21.61615384615385,0.007692307692307693,3.8376923076923077
Ex_02,2024-11-11 18:30:00,-0.44615384615384623,27.69230769230769,21.60461538461539,0.007692307692307693,3.8338461538461552
Ex_02,2024-11-11 18:45:00,-0.5276923076923077,23.615384615384617,21.606923076923074,0.0,3.833846153846153
Ex_02,2024-11-11 19:00:00,-0.15285714285714283,42.35714285714286,21.597857142857144,0.008571428571428572,3.829999999999999
Ex_02,2024-11-11 19:15:00,-0.3499999999999999,32.5,21.606153846153845,0.007692307692307693,3.829999999999999
Ex_02,2024-11-11 19:30:00,-0.12785714285714286,43.607142857142854,21.62,0.0,3.829999999999999
Ex_02,2024-11-11 19:45:00,-0.6692857142857144,16.535714285714285,21.597142857142853,0.0,3.829999999999999
Ex_02,2024-11-11 20:00:00,-1.0,0.0,21.560000000000002,0.0,3.829999999999999
Ex_02,2024-11-11 20:15:00,-1.0,0.0,21.532857142857146,0.0,3.829999999999999
Ex_02,2024-11-11 20:30:00,-1.0,0.0,21.518571428571423,0.0,3.829999999999999
Ex_02,2024-11-11 20:45:00,-1.0,0.0,21.494285714285716,0.0,3.829999999999999
Ex_02,2024-11-11 21:00:00,-1.0,0.0,21.47214285714286,0.0,3.83
Ex_02,2024-11-11 21:15:00,-1.0,0.0,21.446428571428566,0.0,3.829999999999999
Ex_02,2024-11-11 21:30:00,-0.9008333333333334,4.958333333333329,21.433333333333337,0.0,3.8299999999999996
Ex_02,2024-11-11 21:45:00,-0.5399999999999999,23.000000000000004,21.465333333333326,0.006666666666666667,3.829999999999999
Ex_02,2024-11-11 22:00:00,-0.6774999999999999,16.125000000000007,21.463333333333328,0.0016666666666666668,3.8299999999999996
Ex_02,2024-11-11 22:15:00,-1.0,0.0,21.44142857142857,0.0,3.829999999999999
Ex_02,2024-11-11 22:30:00,-1.0,0.0,21.41714285714286,0.0,3.829999999999999
Ex_02,2024-11-11 22:45:00,-1.0,0.0,21.380714285714284,0.0,3.829999999999999
Ex_02,2024-11-11 23:00:00,-1.0,0.0,21.362307692307695,0.0,3.829999999999999
Ex_02,2024-11-11 23:15:00,-1.0,0.0,21.35076923076923,0.0,3.829999999999999
Ex_02,2024-11-11 23:30:00,-0.8785714285714287,6.071428571428569,21.373571428571434,0.0,3.829999999999999
Ex_02,2024-11-11 23:45:00,-0.4635714285714286,26.82142857142857,21.455000000000005,0.008571428571428572,3.829999999999999
Ex_02,2024-11-12 00:00:00,-0.5269230769230769,23.653846153846153,21.533846153846152,0.0,3.829999999999999
Ex_02,2024-11-12 00:15:00,-0.633846153846154,18.307692307692303,21.579230769230772,0.0,3.829999999999999
Ex_02,2024-11-12 00:30:00,-0.7223076923076923,13.884615384615387,21.61615384615385,0.0,3.829999999999999
Ex_02,2024-11-12 00:45:00,-1.0,0.0,21.62357142857143,0.0,3.829999999999999
Ex_02,2024-11-12 01:00:00,-0.7200000000000001,13.999999999999993,21.626923076923074,0.0,3.83
Ex_02,2024-11-12 01:15:00,-0.5685714285714285,21.571428571428577,21.697857142857142,0.008571428571428572,3.829999999999999
Ex_02,2024-11-12 01:30:00,-0.38153846153846155,30.923076923076923,21.81,0.006153846153846154,3.829999999999999
Ex_02,2024-11-12 01:45:00,-0.326923076923077,33.653846153846146,21.791538461538458,0.0015384615384615385,3.829999999999999
Ex_02,2024-11-12 02:00:00,-0.6607692307692308,16.96153846153846,21.776923076923076,6.842307692307693,3.829999999999999
Ex_02,2024-11-12 02:15:00,-0.6253846153846153,18.730769230769234,21.783846153846152,17.208461538461542,3.829999999999999
Ex_02,2024-11-12 02:30:00,-1.0,0.0,21.834615384615386,18.265384615384615,3.829999999999999
Ex_02,2024-11-12 02:45:00,-1.0,0.0,21.90857142857143,18.675,3.829999999999999
Ex_02,2024-11-12 03:00:00,-1.0,0.0,21.946923076923074,18.851538461538457,3.829999999999999
Ex_02,2024-11-12 03:15:00,-1.0,0.0,22.00769230769231,18.970769230769232,3.829999999999999
Ex_02,2024-11-12 03:30:00,-1.0,0.0,22.048571428571424,19.072857142857142,3.829999999999999
Ex_02,2024-11-12 03:45:00,-1.0,0.0,22.088333333333335,19.102500000000003,3.8299999999999996
Ex_02,2024-11-12 04:00:00,-1.0,0.0,22.12714285714285,19.136428571428564,3.829999999999999
Ex_02,2024-11-12 04:15:00,-1.0,0.0,22.17571428571429,19.142142857142858,3.829999999999999
Ex_02,2024-11-12 04:30:00,-1.0,0.0,22.19846153846154,19.189999999999998,3.829999999999999
Ex_02,2024-11-12 04:45:00,-1.0,0.0,22.212142857142858,19.19142857142857,3.829999999999999
Ex_02,2024-11-12 05:00:00,-1.0,0.0,22.211538461538467,19.205384615384613,3.83
Ex_02,2024-11-12 05:15:00,-1.0,0.0,22.24153846153846,19.19923076923077,3.829999999999999
Ex_02,2024-11-12 05:30:00,-0.9792307692307692,1.03846153846154,22.24692307692308,19.213846153846156,3.829999999999999
Ex_02,2024-11-12 05:45:00,-0.5433333333333332,22.83333333333334,22.304000000000006,19.64866666666667,3.829999999999999
Ex_02,2024-11-12 06:00:00,-0.9338461538461539,3.3076923076923066,22.286153846153848,19.767692307692307,3.829999999999999
Ex_02,2024-11-12 06:15:00,-1.0,0.0,22.273076923076925,19.586923076923075,3.829999999999999
Ex_02,2024-11-12 06:30:00,-1.0,0.0,22.277692307692305,19.63153846153846,3.829999999999999
Ex_02,2024-11-12 06:45:00,-1.0,0.0,22.255714285714284,19.73214285714286,3.829999999999999
Ex_02,2024-11-12 07:00:00,-1.0,0.0,22.26,19.733333333333334,3.8299999999999996
Ex_02,2024-11-12 07:15:00,-1.0,0.0,22.255,19.75,3.83
Ex_02,2024-11-12 07:30:00,-1.0,0.0,22.25538461538462,19.77692307692308,3.829999999999999
Ex_02,2024-11-12 07:45:00,-0.9921428571428572,0.3928571428571388,22.29,19.720714285714287,3.825714285714286
Ex_02,2024-11-12 08:00:00,-1.0,0.0,22.313076923076924,19.76538461538462,3.829999999999999
Ex_02,2024-11-12 08:15:00,-1.0,0.0,22.328461538461536,19.780769230769234,3.829999999999999
Ex_02,2024-11-12 08:30:00,-1.0,0.0,22.320769230769226,19.609999999999996,3.829999999999999
Ex_02,2024-11-12 08:45:00,-1.0,0.0,22.326153846153847,19.64615384615385,3.829999999999999
Ex_02,2024-11-12 09:00:00,-1.0,0.0,22.32928571428571,19.730714285714292,3.8299999999999996
Ex_02,2024-11-12 09:15:00,-1.0,0.0,22.331666666666667,19.811666666666667,3.825
Ex_02,2024-11-12 09:30:00,-0.8928571428571429,5.357142857142854,22.366428571428575,19.637142857142862,3.829999999999999
Ex_02,2024-11-12 09:45:00,-0.7591666666666667,12.041666666666664,22.4075,19.742499999999996,3.8299999999999996
Ex_02,2024-11-12 10:00:00,-0.7864285714285714,10.67857142857143,22.410714285714285,19.945,3.829999999999999
Ex_02,2024-11-12 10:15:00,-0.7592857142857143,12.035714285714285,22.401428571428568,19.747857142857146,3.8257142857142847
Ex_02,2024-11-12 10:30:00,-1.0,0.0,22.385714285714283,19.944285714285712,3.825714285714285
Ex_02,2024-11-12 10:45:00,-0.9925,0.375,22.355000000000004,19.7975,3.8299999999999996
Ex_02,2024-11-12 11:00:00,-0.9157142857142857,4.214285714285715,22.332857142857137,19.81857142857143,3.829999999999999
Ex_02,2024-11-12 11:15:00,-1.0,0.0,22.359166666666667,19.87416666666667,3.8299999999999996
Ex_02,2024-11-12 11:30:00,-1.0,0.0,22.36714285714286,19.858571428571427,3.829999999999999
Ex_02,2024-11-12 11:45:00,-1.0,0.0,22.371538461538464,19.759999999999998,3.826153846153846
Ex_02,2024-11-12 12:00:00,-0.9964285714285713,0.1785714285714306,22.360000000000007,19.803571428571427,3.829999999999999
Ex_02,2024-11-12 12:15:00,-0.9446153846153847,2.7692307692307594,22.39846153846154,19.830000000000002,3.829999999999999
Ex_02,2024-11-12 12:30:00,-0.9215384615384614,3.923076923076927,22.436153846153847,19.79615384615385,3.829999999999999
Ex_02,2024-11-12 12:45:00,-0.9914285714285713,0.4285714285714306,22.445,19.812857142857148,3.8278571428571424
Ex_02,2024-11-12 13:00:00,-0.46,27.0,22.44538461538462,10.456153846153844,3.827692307692307
Ex_02,2024-11-12 13:15:00,-0.9026666666666667,4.86666666666666,22.332666666666665,7.681333333333332,3.8299999999999996
Ex_02,2024-11-12 13:30:00,-0.995,0.25,22.186666666666667,7.715833333333332,3.8299999999999996
Ex_02,2024-11-12 13:45:00,-0.8507142857142858,7.464285714285715,22.073571428571423,7.70642857142857,3.829999999999999
Ex_02,2024-11-12 14:00:00,-0.5576923076923077,22.115384615384613,22.00846153846154,4.124615384615385,3.829999999999999
Ex_02,2024-11-12 14:15:00,-0.6792857142857144,16.035714285714278,21.948571428571434,0.0,3.829999999999999
Ex_02,2024-11-12 14:30:00,-0.49923076923076926,25.038461538461537,21.888461538461538,0.0,3.8292307692307688
Ex_02,2024-11-12 14:45:00,-0.5107142857142856,24.464285714285722,21.833571428571425,0.0,3.826428571428571
Ex_02,2024-11-12 15:00:00,-0.6546153846153846,17.269230769230774,21.803846153846152,0.0,3.826153846153846
Ex_02,2024-11-12 15:15:00,-0.6915384615384615,15.42307692307692,21.76538461538462,0.0,3.826923076923077
Ex_02,2024-11-12 15:30:00,-0.7507142857142857,12.464285714285715,21.732857142857146,0.002857142857142857,3.8292857142857137
Ex_02,2024-11-12 15:45:00,-0.07538461538461537,46.23076923076923,21.666153846153847,0.013846153846153845,3.826923076923077
Ex_02,2024-11-12 16:00:00,0.09153846153846154,54.57692307692308,21.636153846153846,0.007692307692307693,3.8238461538461532
Ex_02,2024-11-12 16:15:00,-0.7539999999999999,12.300000000000004,21.510666666666665,0.0,3.82
Ex_02,2024-11-12 16:30:00,-1.0,0.0,21.37461538461538,0.0,3.82
Ex_02,2024-11-12 16:45:00,-1.0,0.0,21.332307692307687,0.0,3.82
Ex_02,2024-11-12 17:00:00,-0.7561538461538463,12.192307692307686,21.333076923076923,0.0,3.82
Ex_02,2024-11-12 17:15:00,-0.5007142857142858,24.96428571428571,21.40214285714286,0.0,3.8199999999999994
Ex_02,2024-11-12 17:30:00,-0.44916666666666666,27.541666666666668,21.510833333333334,0.008333333333333333,3.82
Ex_02,2024-11-12 17:45:00,-0.04333333333333334,47.833333333333336,21.548666666666673,0.009333333333333334,3.82
Ex_02,2024-11-12 18:00:00,-0.46642857142857136,26.67857142857143,21.568571428571424,0.0071428571428571435,3.82
Ex_02,2024-11-12 18:15:00,-0.5725,21.375,21.585833333333337,0.008333333333333333,3.82
Ex_02,2024-11-12 18:30:00,-0.7535714285714284,12.321428571428577,21.595714285714287,0.0,3.82
Ex_02,2024-11-12 18:45:00,-0.2353846153846154,38.230769230769226,21.591538461538466,0.01090909090909091,3.82
Ex_02,2024-11-12 19:00:00,-0.09142857142857141,45.42857142857143,21.645714285714288,0.0071428571428571435,3.82
Ex_02,2024-11-12 19:15:00,-0.08999999999999998,45.5,21.664285714285715,0.005,3.82
Ex_02,2024-11-12 19:30:00,-0.6907142857142857,15.464285714285715,21.65285714285714,0.01,3.82
Ex_02,2024-11-12 19:45:00,-0.6792307692307691,16.038461538461547,21.657692307692308,0.01076923076923077,3.82
Ex_02,2024-11-12 20:00:00,-0.23214285714285715,38.39285714285714,21.72214285714286,0.012857142857142857,3.82
Ex_02,2024-11-12 20:15:00,-0.7099999999999999,14.500000000000007,21.678461538461537,1.066153846153846,3.82
Ex_02,2024-11-12 20:30:00,-0.7257142857142858,13.714285714285715,21.595714285714287,2.0621428571428573,3.82
Ex_02,2024-11-12 20:45:00,-0.3653846153846153,31.730769230769234,21.509999999999998,0.14307692307692307,3.82
Ex_02,2024-11-12 21:00:00,-0.1757142857142857,41.214285714285715,21.485714285714288,0.07999999999999999,3.82
Ex_02,2024-11-12 21:15:00,-0.08714285714285712,45.642857142857146,21.500714285714288,0.011428571428571429,3.8199999999999994
Ex_02,2024-11-12 21:30:00,-0.1935714285714286,40.32142857142857,21.590714285714284,0.019999999999999997,3.82
Ex_02,2024-11-12 21:45:00,-0.485,25.75,21.679285714285715,0.0,3.82
Ex_02,2024-11-12 22:00:00,-1.0,0.0,21.65,0.0,3.82
Ex_02,2024-11-12 22:15:00,-1.0,0.0,21.6,0.0,3.82
Ex_02,2024-11-12 22:30:00,-1.0,0.0,21.522142857142857,0.0,3.82
Ex_02,2024-11-12 22:45:00,-1.0,0.0,21.46142857142857,0.0,3.82
Ex_02,2024-11-12 23:00:00,-1.0,0.0,21.43166666666667,0.0,3.82
Ex_02,2024-11-12 23:15:00,-1.0,0.0,21.444285714285712,0.0,3.82
Ex_02,2024-11-12 23:30:00,-1.0,0.0,21.456923076923076,0.0,3.82
Ex_02,2024-11-12 23:45:00,-1.0,0.0,21.479285714285716,0.0,3.82
Ex_02,2024-11-13 00:00:00,-0.9992857142857143,0.0357142857142847,21.46857142857143,0.0,3.82
Ex_02,2024-11-13 00:15:00,-0.4021428571428572,29.89285714285714,21.50857142857143,0.0071428571428571435,3.82
Ex_02,2024-11-13 00:30:00,-0.17416666666666666,41.291666666666664,21.512500000000003,0.008333333333333333,3.82
Ex_02,2024-11-13 00:45:00,-1.0,0.0,21.445714285714292,0.0,3.82
Ex_02,2024-11-13 01:00:00,-1.0,0.0,21.384285714285717,0.0,3.82
Ex_02,2024-11-13 01:15:00,-0.3630769230769231,31.846153846153847,21.439999999999998,0.007692307692307693,3.8199999999999994
Ex_02,2024-11-13 01:30:00,-0.04071428571428572,47.964285714285715,21.508571428571425,0.0,3.82
Ex_02,2024-11-13 01:45:00,-0.33285714285714285,33.35714285714286,21.502857142857145,0.008571428571428572,3.82
Ex_02,2024-11-13 02:00:00,-0.5438461538461538,22.807692307692314,21.543076923076917,6.3623076923076916,3.82
Ex_02,2024-11-13 02:15:00,-0.5815384615384616,20.923076923076923,21.579230769230772,26.260769230769235,3.82
Ex_02,2024-11-13 02:30:00,-0.9653846153846154,1.7307692307692335,21.650769230769228,28.704615384615387,3.82
Ex_02,2024-11-13 02:45:00,-0.9266666666666669,3.666666666666657,21.734,30.632000000000005,3.82
Ex_02,2024-11-13 03:00:00,-1.0,0.0,21.80461538461538,31.31384615384616,3.82
Ex_02,2024-11-13 03:15:00,-1.0,0.0,21.87,31.385000000000005,3.82
Ex_02,2024-11-13 03:30:00,-1.0,0.0,21.97,31.54928571428571,3.82
